listing_id,status
1758,usable
1759,usable
1760,usable
1761,usable
1762,missing_gbauj
1763,usable
1764,missing_gbauj
1765,missing_ganzwhg
1766,missing_gbauj
1767,usable
1768,missing_gbauj
1769,usable
1770,usable
1771,missing_gbauj
1772,usable
1773,missing_population
1774,usable
1775,missing_gbauj
1776,missing_gbauj
1777,missing_address
1778,usable
1779,missing_ganzwhg
1780,usable
1781,missing_gbauj
1782,usable
1783,missing_solar_class
1784,usable
1785,usable
1786,missing_gbauj
1787,missing_gbauj
1788,usable
1789,missing_gbauj
1790,usable
1791,usable
1792,usable
1793,missing_gbauj
1794,missing_address
1795,missing_gbauj
1796,usable
1797,usable
1798,missing_gbauj
1799,usable
1800,missing_gbauj
1801,missing_gbauj
1802,missing_gbauj
1803,missing_solar_class
1804,usable
1805,missing_population
1806,usable
1807,missing_ganzwhg
1808,missing_population
1809,usable
1810,missing_gbauj
1811,missing_gbauj
1812,missing_ganzwhg
1813,missing_ganzwhg
1814,usable
1815,missing_solar_class
1816,usable
1817,missing_ganzwhg
1818,usable
1819,missing_address
1820,usable
1821,missing_gbauj
1822,usable
1823,usable
1824,usable
1825,missing_gbauj
1826,missing_gbauj
1827,missing_gbauj
1828,missing_solar_class
1829,usable
1830,missing_solar_class
1831,missing_solar_class
1832,usable
1833,missing_gbauj
1834,usable
1835,missing_gbauj
1836,usable
1837,missing_population
1838,missing_gbauj
1839,missing_gbauj
1840,missing_population
1841,usable
1842,usable
1843,missing_population
1844,missing_gbauj
1845,missing_population
1846,missing_ganzwhg
1847,missing_solar_class
1848,usable
1849,usable
1850,missing_ganzwhg
1851,usable
1852,usable
1853,missing_gbauj
1854,missing_ganzwhg
1855,usable
1856,usable
1857,missing_solar_class
1858,usable
1859,missing_gbauj
1860,usable
1861,missing_population
1862,usable
1863,missing_ganzwhg
1864,usable
1865,usable
1866,usable
1867,missing_gbauj
1868,usable
1869,missing_solar_class
1870,usable
1871,usable
1872,missing_gbauj
1873,missing_gbauj
1874,usable
1875,missing_gbauj
1876,missing_gbauj
1877,usable
1878,missing_gbauj
1879,usable
1880,missing_gbauj
1881,missing_gbauj
1882,missing_gbauj
1883,usable
1884,missing_gbauj
1885,usable
1886,missing_gbauj
1887,usable
1888,missing_gbauj
1889,usable
1890,usable
1891,missing_solar_class
1892,missing_gbauj
1893,usable
1894,usable
1895,usable
1896,usable
1897,missing_gbauj
1898,missing_gbauj
1899,missing_gbauj
1900,missing_solar_class
1901,usable
1902,missing_gbauj
1903,missing_gbauj
1904,missing_address
1905,missing_gbauj
1906,missing_solar_class
1907,missing_ganzwhg
1908,usable
1909,missing_gbauj
1910,missing_population
1911,missing_gbauj
1912,usable
1913,usable
1914,usable
1915,missing_gbauj
1916,usable
1917,usable
1918,missing_gbauj
1919,usable
1920,usable
1921,missing_gbauj
1922,missing_gbauj
1923,missing_gbauj
1924,missing_gbauj
1925,missing_solar_class
1926,missing_gbauj
1927,missing_gbauj
1928,usable
1929,missing_gbauj
1930,missing_gbauj
1931,missing_population
1932,missing_address
1933,usable
1934,usable
1935,usable
1936,usable
1937,missing_address
1938,missing_address
1939,usable
1940,missing_gbauj
1941,usable
1942,missing_ganzwhg
1943,missing_gbauj
1944,usable
1945,usable
1946,missing_gbauj
1947,missing_gbauj
1948,missing_gbauj
1949,usable
1950,missing_address
1951,usable
1952,missing_ganzwhg
1953,usable
1954,missing_solar_class
1955,missing_area_sqm
1956,usable
1957,missing_gbauj
1958,missing_address
1959,missing_population
1960,usable
1961,usable
1962,missing_gbauj
1963,missing_area_sqm
1964,missing_gbauj
1965,usable
1966,usable
1967,missing_gbauj
1968,missing_gbauj
1969,missing_gbauj
1970,usable
1971,missing_ganzwhg
1972,missing_area_sqm
1973,missing_ganzwhg
1974,missing_population
1975,missing_population
1976,missing_gbauj
1977,usable
1978,usable
1979,missing_ganzwhg
1980,missing_gbauj
1981,missing_gbauj
1982,missing_solar_class
1983,missing_gbauj
1984,missing_gbauj
1985,missing_gbauj
1986,usable
1987,missing_gbauj
1988,missing_gbauj
1989,missing_gbauj
1990,missing_gbauj
1991,missing_gbauj
1992,usable
1993,missing_gbauj
1994,usable
1995,usable
1996,missing_gbauj
1997,usable
1998,usable
1999,missing_gbauj
2000,usable
2001,missing_gbauj
2002,usable
2003,missing_gbauj
2004,usable
2005,missing_gbauj
2006,missing_ganzwhg
2007,usable
2008,usable
2009,usable
2010,missing_gbauj
2011,usable
2012,usable
2013,missing_gbauj
2014,missing_gbauj
2015,usable
2016,usable
2017,usable
2018,missing_gbauj
2019,missing_solar_class
2020,missing_ganzwhg
2021,usable
2022,missing_gbauj
2023,missing_population
2024,missing_solar_class
2025,missing_gbauj
2026,missing_solar_class
2027,missing_ganzwhg
2028,missing_gbauj
2029,usable
2030,missing_address
2031,missing_gbauj
2032,missing_gbauj
2033,missing_gbauj
2034,missing_ganzwhg
2035,usable
2036,missing_gbauj
2037,usable
2038,missing_address
2039,usable
2040,missing_gbauj
2041,missing_gbauj
2042,missing_gbauj
2043,missing_gbauj
2044,missing_gbauj
2045,missing_ganzwhg
2046,missing_gbauj
2047,usable
2048,usable
2049,missing_gbauj
2050,missing_ganzwhg
2051,usable
2052,usable
2053,usable
2054,missing_gbauj
2055,usable
2056,missing_solar_class
2057,usable
2058,missing_gbauj
2059,missing_gbauj
2060,usable
2061,missing_gbauj
2062,usable
2063,usable
2064,missing_gbauj
2065,missing_gbauj
2066,missing_gbauj
2067,missing_population
2068,missing_ganzwhg
2069,missing_population
2070,usable
2071,missing_gbauj
2072,missing_gbauj
2073,usable
2074,usable
2075,missing_area_sqm
2076,usable
2077,usable
2078,usable
2079,missing_gbauj
2080,missing_ganzwhg
2081,usable
2082,usable
2083,missing_gbauj
2084,missing_gbauj
2085,usable
2086,missing_ganzwhg
2087,usable
2088,missing_ganzwhg
2089,missing_area_sqm
2090,usable
2091,missing_gbauj
2092,usable
2093,missing_gbauj
2094,usable
2095,missing_gbauj
2096,missing_gbauj
2097,missing_address
2098,usable
2099,usable
2100,missing_gbauj
2101,usable
2102,missing_gbauj
2103,usable
2104,usable
2105,missing_address
2106,usable
2107,usable
2108,missing_gbauj
2109,missing_gbauj
2110,missing_gbauj
2111,missing_gbauj
2112,missing_gbauj
2113,usable
2114,missing_ganzwhg
2115,usable
2116,usable
2117,missing_gbauj
2118,missing_ganzwhg
2119,missing_address
2120,missing_address
2121,missing_gbauj
2122,usable
2123,usable
2124,usable
2125,missing_gbauj
2126,missing_gbauj
2127,missing_solar_class
2128,missing_gbauj
2129,usable
2130,missing_area_sqm
2131,missing_gbauj
2132,missing_gbauj
2133,missing_population
2134,usable
2135,usable
2136,usable
2137,usable
2138,usable
2139,missing_gbauj
2140,usable
2141,missing_gbauj
2142,usable
2143,missing_gbauj
2144,missing_population
2145,usable
2146,missing_solar_class
2147,usable
2148,usable
2149,missing_population
2150,usable
2151,missing_gbauj
2152,missing_gbauj
2153,usable
2154,usable
2155,missing_ganzwhg
2156,usable
2157,missing_gbauj
2158,usable
2159,usable
2160,usable
2161,missing_gbauj
2162,usable
2163,missing_gbauj
2164,missing_gbauj
2165,missing_population
2166,usable
2167,missing_gbauj
2168,usable
2169,usable
2170,usable
2171,usable
2172,usable
2173,missing_gbauj
2174,usable
2175,missing_solar_class
2176,missing_population
2177,usable
2178,usable
2179,usable
2180,missing_population
2181,usable
2182,missing_ganzwhg
2183,missing_ganzwhg
2184,missing_ganzwhg
2185,missing_population
2186,usable
2187,usable
2188,missing_population
2189,missing_gbauj
2190,missing_egid
2191,missing_address
2192,missing_gbauj
2193,missing_gbauj
2194,missing_gbauj
2195,usable
2196,usable
2197,missing_ganzwhg
2198,usable
2199,usable
2200,usable
2201,usable
2202,missing_gbauj
2203,missing_gbauj
2204,usable
2205,usable
2206,usable
2207,usable
2208,missing_gbauj
2209,usable
2210,usable
2211,usable
2212,missing_gbauj
2213,usable
2214,missing_gbauj
2215,usable
2216,missing_address
2217,usable
2218,missing_population
2219,missing_gbauj
2220,missing_solar_class
2221,usable
2222,usable
2223,usable
2224,usable
2225,missing_gbauj
2226,missing_gbauj
2227,missing_ganzwhg
2228,missing_gbauj
2229,missing_population
2230,missing_population
2231,missing_gbauj
2232,missing_solar_class
2233,usable
2234,usable
2235,missing_gbauj
2236,missing_gbauj
2237,usable
2238,missing_gbauj
2239,usable
2240,usable
2241,missing_gbauj
2242,usable
2243,usable
2244,usable
2245,missing_gbauj
2246,usable
2247,missing_address
2248,missing_gbauj
2249,missing_gbauj
2250,usable
2251,missing_gbauj
2252,missing_population
2253,missing_gbauj
2254,missing_gbauj
2255,usable
2256,usable
2257,missing_population
2258,usable
2259,usable
2260,usable
2261,missing_address
2262,usable
2263,usable
2264,usable
2265,missing_population
2266,missing_ganzwhg
2267,usable
2268,usable
2269,missing_gbauj
2270,missing_gbauj
2271,missing_gbauj
2272,missing_gbauj
2273,missing_gbauj
2274,missing_population
2275,missing_gbauj
2276,usable
2277,missing_gbauj
2278,missing_gbauj
2279,usable
2280,missing_gbauj
2281,missing_population
2282,missing_gbauj
2283,missing_area_sqm
2284,missing_gbauj
2285,missing_gbauj
2286,missing_ganzwhg
2287,missing_solar_class
2288,usable
2289,usable
2290,usable
2291,usable
2292,missing_gbauj
2293,missing_ganzwhg
2294,usable
2295,usable
2296,usable
2297,usable
2298,usable
2299,missing_gbauj
2300,usable
2301,missing_ganzwhg
2302,usable
2303,usable
2304,missing_ganzwhg
2305,usable
2306,missing_gbauj
2307,missing_gbauj
2308,missing_gbauj
2309,missing_gbauj
2310,missing_gbauj
2311,usable
2312,usable
2313,missing_solar_class
2314,usable
2315,usable
2316,missing_ganzwhg
2317,missing_ganzwhg
2318,missing_gbauj
2319,usable
2320,missing_population
2321,missing_gbauj
2322,usable
2323,missing_gbauj
2324,usable
2325,usable
2326,usable
2327,usable
2328,missing_ganzwhg
2329,usable
2330,missing_ganzwhg
2331,missing_ganzwhg
2332,missing_gbauj
2333,usable
2334,missing_area_sqm
2335,usable
2336,usable
2337,usable
2338,usable
2339,missing_gbauj
2340,usable
2341,missing_gbauj
2342,usable
2343,missing_population
2344,usable
2345,usable
2346,missing_gbauj
2347,missing_gbauj
2348,missing_area_sqm
2349,usable
2350,missing_gbauj
2351,missing_population
2352,missing_gbauj
2353,missing_solar_class
2354,usable
2355,missing_gbauj
2356,usable
2357,usable
2358,usable
2359,missing_gbauj
2360,missing_population
2361,usable
2362,missing_solar_class
2363,usable
2364,usable
2365,usable
2366,missing_population
2367,missing_gbauj
2368,missing_gbauj
2369,usable
2370,missing_gbauj
2371,missing_address
2372,usable
2373,missing_gbauj
2374,missing_population
2375,usable
2376,missing_gbauj
2377,missing_ganzwhg
2378,missing_solar_class
2379,missing_solar_class
2380,usable
2381,missing_gbauj
2382,usable
2383,usable
2384,missing_gbauj
2385,usable
2386,missing_gbauj
2387,usable
2388,usable
2389,missing_gbauj
2390,usable
2391,missing_gbauj
2392,missing_area_sqm
2393,usable
2394,missing_population
2395,missing_gbauj
2396,missing_population
2397,missing_address
2398,usable
2399,missing_address
2400,usable
2401,missing_gbauj
2402,usable
2403,usable
2404,missing_gbauj
2405,missing_ganzwhg
2406,missing_gbauj
2407,usable
2408,missing_ganzwhg
2409,missing_gbauj
2410,usable
2411,usable
2412,usable
2413,usable
2414,missing_population
2415,missing_solar_class
2416,missing_gbauj
2417,missing_solar_class
2418,missing_gbauj
2419,missing_population
2420,missing_gbauj
2421,missing_population
2422,missing_population
2423,usable
2424,missing_gbauj
2425,missing_ganzwhg
2426,usable
2427,missing_gbauj
2428,missing_gbauj
2429,missing_area_sqm
2430,missing_gbauj
2431,missing_ganzwhg
2432,usable
2433,missing_gbauj
2434,missing_ganzwhg
2435,missing_gbauj
2436,missing_solar_class
2437,missing_gbauj
2438,usable
2439,missing_ganzwhg
2440,missing_gbauj
2441,missing_area_sqm
2442,missing_area_sqm
2443,usable
2444,missing_gbauj
2445,missing_gbauj
2446,missing_gbauj
2447,missing_gbauj
2448,usable
2449,usable
2450,missing_gbauj
2451,usable
2452,missing_gbauj
2453,missing_gbauj
2454,usable
2455,usable
2456,usable
2457,missing_gbauj
2458,missing_gbauj
2459,usable
2460,usable
2461,missing_solar_class
2462,missing_population
2463,usable
2464,missing_gbauj
2465,usable
2466,missing_gbauj
2467,missing_gbauj
2468,missing_gbauj
2469,missing_ganzwhg
2470,missing_ganzwhg
2471,missing_gbauj
2472,missing_ganzwhg
2473,missing_ganzwhg
2474,usable
2475,usable
2476,usable
2477,missing_population
2478,usable
2479,missing_gbauj
2480,usable
2481,usable
2482,usable
2483,usable
2484,missing_gbauj
2485,missing_gbauj
2486,missing_gbauj
2487,missing_gbauj
2488,usable
2489,missing_gbauj
2490,missing_gbauj
2491,usable
2492,missing_gbauj
2493,missing_solar_class
2494,usable
2495,usable
2496,missing_gbauj
2497,missing_population
2498,missing_address
2499,missing_ganzwhg
2500,missing_gbauj
2501,usable
2502,missing_gbauj
2503,missing_gbauj
2504,missing_gbauj
2505,usable
2506,missing_gbauj
2507,missing_gbauj
2508,missing_gbauj
2509,missing_solar_class
2510,usable
2511,usable
2512,missing_population
2513,usable
2514,missing_solar_class
2515,missing_solar_class
2516,usable
2517,missing_gbauj
2518,usable
2519,usable
2520,missing_solar_class
2521,missing_gbauj
2522,missing_gbauj
2523,missing_gbauj
2524,usable
2525,missing_gbauj
2526,usable
2527,missing_gbauj
2528,missing_gbauj
2529,missing_gbauj
2530,missing_ganzwhg
2531,missing_gbauj
2532,missing_gbauj
2533,missing_solar_class
2534,missing_population
2535,missing_population
2536,usable
2537,missing_gbauj
2538,missing_population
2539,missing_gbauj
2540,missing_solar_class
2541,missing_gbauj
2542,missing_area_sqm
2543,missing_gbauj
2544,usable
2545,missing_address
2546,missing_garea
2547,missing_address
2548,usable
2549,usable
2550,usable
2551,missing_ganzwhg
2552,missing_gbauj
2553,usable
2554,usable
2555,missing_population
2556,usable
2557,missing_gbauj
2558,missing_gbauj
2559,missing_ganzwhg
2560,missing_gbauj
2561,usable
2562,usable
2563,missing_gbauj
2564,usable
2565,missing_gbauj
2566,missing_gbauj
2567,missing_gbauj
2568,usable
2569,usable
2570,usable
2571,missing_address
2572,usable
2573,usable
2574,missing_solar_class
2575,missing_gbauj
2576,missing_solar_class
2577,missing_gbauj
2578,usable
2579,missing_gbauj
2580,missing_ganzwhg
2581,missing_population
2582,usable
2583,missing_solar_class
2584,missing_gbauj
2585,missing_gbauj
2586,missing_solar_class
2587,missing_gbauj
2588,missing_solar_class
2589,usable
2590,usable
2591,usable
2592,usable
2593,missing_population
2594,missing_area_sqm
2595,missing_gbauj
2596,missing_gbauj
2597,missing_gbauj
2598,usable
2599,missing_gbauj
2600,missing_gbauj
2601,usable
2602,usable
2603,usable
2604,missing_gbauj
2605,usable
2606,usable
2607,missing_gbauj
2608,missing_gbauj
2609,missing_solar_class
2610,missing_ganzwhg
2611,missing_solar_class
2612,usable
2613,usable
2614,usable
2615,usable
2616,usable
2617,usable
2618,usable
2619,usable
2620,missing_ganzwhg
2621,missing_gbauj
2622,usable
2623,usable
2624,missing_gbauj
2625,missing_gbauj
2626,missing_population
2627,usable
2628,usable
2629,missing_address
2630,missing_ganzwhg
2631,usable
2632,usable
2633,usable
2634,missing_solar_class
2635,usable
2636,usable
2637,missing_gbauj
2638,missing_population
2639,missing_population
2640,missing_address
2641,missing_ganzwhg
2642,missing_area_sqm
2643,usable
2644,usable
2645,missing_gbauj
2646,usable
2647,usable
2648,usable
2649,missing_gbauj
2650,missing_solar_class
2651,missing_population
2652,missing_gbauj
2653,usable
2654,usable
2655,usable
2656,usable
2657,missing_gbauj
2658,missing_gbauj
2659,missing_solar_class
2660,missing_solar_class
2661,missing_solar_class
2662,missing_address
2663,missing_price_cold
2664,usable
2665,usable
2666,usable
2667,usable
2668,missing_gbauj
2669,usable
2670,missing_gbauj
2671,usable
2672,usable
2673,usable
2674,usable
2675,usable
2676,usable
2677,usable
2678,missing_gbauj
2679,missing_gbauj
2680,usable
2681,usable
2682,missing_gbauj
2683,missing_address
2684,missing_ganzwhg
2685,missing_ganzwhg
2686,missing_solar_class
2687,missing_population
2688,missing_gbauj
2689,missing_gbauj
2690,usable
2691,usable
2692,missing_solar_class
2693,usable
2694,usable
2695,usable
2696,missing_gbauj
2697,usable
2698,missing_gbauj
2699,missing_ganzwhg
2700,missing_population
2701,missing_population
2702,missing_solar_class
2703,missing_gbauj
2704,missing_population
2705,usable
2706,usable
2707,missing_gbauj
2708,usable
2709,missing_gbauj
2710,missing_gbauj
2711,missing_solar_class
2712,missing_gbauj
2713,usable
2714,usable
2715,usable
2716,usable
2717,usable
2718,missing_population
2719,missing_gbauj
2720,missing_ganzwhg
2721,missing_gbauj
2722,usable
2723,missing_population
2724,missing_population
2725,missing_gbauj
2726,usable
2727,missing_solar_class
2728,usable
2729,missing_gbauj
2730,usable
2731,usable
2732,missing_gbauj
2733,missing_gbauj
2734,usable
2735,missing_population
2736,missing_solar_class
2737,usable
2738,missing_address
2739,missing_gbauj
2740,missing_gbauj
2741,missing_ganzwhg
2742,usable
2743,missing_gbauj
2744,missing_gbauj
2745,missing_gbauj
2746,usable
2747,usable
2748,missing_population
2749,usable
2750,missing_gbauj
2751,missing_gbauj
2752,usable
2753,missing_gbauj
2754,missing_gbauj
2755,usable
2756,usable
2757,missing_gbauj
2758,usable
2759,usable
2760,usable
2761,missing_gbauj
2762,usable
2763,missing_gbauj
2764,usable
2765,missing_gbauj
2766,missing_gbauj
2767,missing_gbauj
2768,usable
2769,missing_gbauj
2770,usable
2771,usable
2772,usable
2773,missing_gbauj
2774,usable
2775,missing_gbauj
2776,usable
2777,missing_population
2778,usable
2779,usable
2780,usable
2781,missing_population
2782,usable
2783,usable
2784,missing_gbauj
2785,missing_gbauj
2786,usable
2787,usable
2788,missing_gbauj
2789,usable
2790,missing_address
2791,missing_solar_class
2792,usable
2793,missing_gbauj
2794,usable
2795,usable
2796,usable
2797,missing_population
2798,usable
2799,usable
2800,usable
2801,usable
2802,usable
2803,missing_ganzwhg
2804,usable
2805,missing_population
2806,missing_gbauj
2807,usable
2808,missing_gbauj
2809,usable
2810,missing_population
2811,usable
2812,usable
2813,usable
2814,usable
2815,usable
2816,missing_population
2817,usable
2818,missing_gbauj
2819,usable
2820,missing_rooms
2821,missing_area_sqm
2822,usable
2823,usable
2824,usable
2825,usable
2826,usable
2827,missing_population
2828,usable
2829,missing_address
2830,missing_gbauj
2831,missing_gbauj
2832,usable
2833,missing_solar_class
2834,usable
2835,usable
2836,usable
2837,missing_gbauj
2838,usable
2839,missing_solar_class
2840,missing_population
2841,usable
2842,usable
2843,missing_gbauj
2844,missing_gbauj
2845,usable
2846,usable
2847,usable
2848,missing_area_sqm
2849,usable
2850,usable
2851,missing_population
2852,usable
2853,usable
2854,usable
2855,missing_ganzwhg
2856,usable
2857,missing_gbauj
2858,usable
2859,missing_gbauj
2860,usable
2861,missing_gbauj
2862,missing_gbauj
2863,missing_gbauj
2864,usable
2865,missing_gbauj
2866,missing_population
2867,missing_gbauj
2868,usable
2869,usable
2870,usable
2871,missing_solar_class
2872,usable
2873,missing_gbauj
2874,missing_ganzwhg
2875,usable
2876,missing_population
2877,missing_solar_class
2878,usable
2879,usable
2880,missing_ganzwhg
2881,usable
2882,missing_gbauj
2883,missing_gbauj
2884,usable
2885,usable
2886,missing_gbauj
2887,missing_gbauj
2888,missing_gbauj
2889,usable
2890,missing_solar_class
2891,usable
2892,missing_population
2893,usable
2894,missing_gbauj
2895,usable
2896,missing_gbauj
2897,missing_gbauj
2898,missing_gbauj
2899,usable
2900,missing_gbauj
2901,usable
2902,usable
2903,usable
2904,missing_area_sqm
2905,usable
2906,missing_population
2907,usable
2908,missing_gbauj
2909,missing_population
2910,usable
2911,missing_gbauj
2912,missing_gbauj
2913,usable
2914,missing_solar_class
2915,missing_gbauj
2916,missing_ganzwhg
2917,missing_ganzwhg
2918,usable
2919,missing_gbauj
2920,missing_gbauj
2921,usable
2922,usable
2923,usable
2924,usable
2925,usable
2926,missing_gbauj
2927,missing_solar_class
2928,usable
2929,usable
2930,usable
2931,missing_gbauj
2932,missing_gbauj
2933,usable
2934,usable
2935,usable
2936,usable
2937,usable
2938,usable
2939,missing_ganzwhg
2940,usable
2941,missing_gbauj
2942,usable
2943,missing_ganzwhg
2944,missing_gbauj
2945,missing_solar_class
2946,missing_population
2947,missing_population
2948,missing_gbauj
2949,missing_gbauj
2950,usable
2951,usable
2952,usable
2953,missing_population
2954,missing_gbauj
2955,missing_gbauj
2956,missing_ganzwhg
2957,missing_solar_class
2958,usable
2959,missing_gbauj
2960,missing_rooms
2961,usable
2962,usable
2963,usable
2964,missing_ganzwhg
2965,usable
2966,missing_gbauj
2967,missing_population
2968,usable
2969,missing_gbauj
2970,missing_gbauj
2971,usable
2972,missing_gbauj
2973,usable
2974,missing_area_sqm
2975,usable
2976,usable
2977,missing_gbauj
2978,missing_gbauj
2979,usable
2980,missing_gbauj
2981,usable
2982,usable
2983,usable
2984,usable
2985,usable
2986,missing_gbauj
2987,missing_gbauj
2988,usable
2989,missing_gbauj
2990,usable
2991,missing_solar_class
2992,missing_ganzwhg
2993,usable
2994,usable
2995,missing_solar_class
2996,usable
2997,usable
2998,usable
2999,missing_gbauj
3000,usable
3001,missing_ganzwhg
3002,usable
3003,missing_population
3004,usable
3005,usable
3006,missing_solar_class
3007,usable
3008,usable
3009,missing_population
3010,missing_population
3011,usable
3012,missing_population
3013,usable
3014,usable
3015,missing_ganzwhg
3016,missing_gbauj
3017,usable
3018,usable
3019,missing_solar_class
3020,usable
3021,missing_population
3022,missing_gbauj
3023,usable
3024,missing_gbauj
3025,usable
3026,missing_gbauj
3027,missing_gbauj
3028,usable
3029,missing_ganzwhg
3030,missing_population
3031,missing_gbauj
3032,missing_gbauj
3033,missing_population
3034,usable
3035,missing_gbauj
3036,missing_gbauj
3037,missing_ganzwhg
3038,usable
3039,usable
3040,missing_population
3041,usable
3042,missing_gbauj
3043,usable
3044,usable
3045,missing_gbauj
3046,missing_solar_class
3047,usable
3048,usable
3049,missing_population
3050,missing_address
3051,usable
3052,missing_solar_class
3053,usable
3054,usable
3055,usable
3056,usable
3057,missing_gbauj
3058,missing_gbauj
3059,missing_ganzwhg
3060,usable
3061,usable
3062,usable
3063,missing_gbauj
3064,missing_gbauj
3065,usable
3066,usable
3067,missing_address
3068,missing_gbauj
3069,usable
3070,usable
3071,missing_solar_class
3072,usable
3073,missing_gbauj
3074,usable
3075,usable
3076,missing_gbauj
3077,missing_gbauj
3078,missing_gbauj
3079,missing_gbauj
3080,missing_gbauj
3081,missing_gbauj
3082,usable
3083,usable
3084,missing_gbauj
3085,usable
3086,missing_solar_class
3087,usable
3088,usable
3089,usable
3090,usable
3091,missing_gbauj
3092,missing_population
3093,usable
3094,usable
3095,missing_gbauj
3096,missing_population
3097,usable
3098,missing_address
3099,missing_solar_class
3100,usable
3101,usable
3102,missing_area_sqm
3103,usable
3104,missing_gbauj
3105,missing_population
3106,usable
3107,usable
3108,missing_gbauj
3109,missing_population
3110,missing_population
3111,missing_gbauj
3112,usable
3113,missing_gbauj
3114,missing_gbauj
3115,usable
3116,missing_ganzwhg
3117,usable
3118,missing_gbauj
3119,usable
3120,missing_population
3121,missing_gbauj
3122,missing_gbauj
3123,usable
3124,usable
3125,usable
3126,missing_gbauj
3127,missing_gbauj
3128,missing_ganzwhg
3129,missing_population
3130,missing_population
3131,usable
3132,missing_gbauj
3133,missing_gbauj
3134,usable
3135,usable
3136,missing_population
3137,missing_gbauj
3138,missing_ganzwhg
3139,usable
3140,usable
3141,missing_ganzwhg
3142,usable
3143,usable
3144,usable
3145,missing_gbauj
3146,missing_solar_class
3147,missing_population
3148,missing_solar_class
3149,usable
3150,usable
3151,missing_population
3152,missing_population
3153,missing_gbauj
3154,usable
3155,usable
3156,missing_gbauj
3157,usable
3158,usable
3159,missing_gbauj
3160,missing_gbauj
3161,usable
3162,usable
3163,missing_population
3164,usable
3165,missing_gbauj
3166,missing_solar_class
3167,missing_solar_class
3168,missing_solar_class
3169,usable
3170,missing_population
3171,usable
3172,missing_ganzwhg
3173,missing_gbauj
3174,usable
3175,usable
3176,missing_ganzwhg
3177,usable
3178,missing_gbauj
3179,usable
3180,usable
3181,usable
3182,usable
3183,missing_solar_class
3184,usable
3185,usable
3186,usable
3187,missing_address
3188,missing_gbauj
3189,missing_gbauj
3190,missing_population
3191,missing_population
3192,usable
3193,usable
3194,missing_gbauj
3195,usable
3196,missing_population
3197,missing_gbauj
3198,missing_gbauj
3199,missing_gbauj
3200,missing_population
3201,missing_gbauj
3202,usable
3203,usable
3204,usable
3205,usable
3206,missing_gbauj
3207,missing_gbauj
3208,missing_solar_class
3209,usable
3210,usable
3211,missing_gbauj
3212,usable
3213,missing_population
3214,missing_solar_class
3215,missing_gbauj
3216,usable
3217,usable
3218,usable
3219,usable
3220,missing_solar_class
3221,usable
3222,usable
3223,usable
3224,usable
3225,missing_gbauj
3226,usable
3227,usable
3228,missing_gbauj
3229,missing_gbauj
3230,usable
3231,missing_gbauj
3232,missing_solar_class
3233,missing_gbauj
3234,usable
3235,missing_gbauj
3236,missing_gbauj
3237,usable
3238,usable
3239,missing_gbauj
3240,usable
3241,missing_gbauj
3242,usable
3243,missing_ganzwhg
3244,missing_gbauj
3245,usable
3246,usable
3247,usable
3248,missing_ganzwhg
3249,usable
3250,usable
3251,missing_solar_class
3252,missing_gbauj
3253,missing_gbauj
3254,missing_population
3255,usable
3256,usable
3257,usable
3258,missing_population
3259,missing_gbauj
3260,missing_population
3261,missing_ganzwhg
3262,missing_gbauj
3263,usable
3264,usable
3265,missing_gbauj
3266,missing_gbauj
3267,usable
3268,missing_population
3269,usable
3270,usable
3271,usable
3272,usable
3273,missing_solar_class
3274,missing_ganzwhg
3275,usable
3276,missing_gbauj
3277,usable
3278,missing_ganzwhg
3279,missing_population
3280,missing_gbauj
3281,missing_solar_class
3282,missing_gbauj
3283,missing_gbauj
3284,missing_gbauj
3285,usable
3286,usable
3287,missing_solar_class
3288,usable
3289,missing_gbauj
3290,usable
3291,usable
3292,missing_gbauj
3293,missing_gbauj
3294,usable
3295,usable
3296,missing_area_sqm
3297,usable
3298,missing_population
3299,usable
3300,missing_gbauj
3301,usable
3302,missing_area_sqm
3303,missing_gbauj
3304,missing_gbauj
3305,missing_gbauj
3306,usable
3307,usable
3308,missing_solar_class
3309,usable
3310,usable
3311,missing_solar_class
3312,missing_rooms
3313,missing_population
3314,missing_gbauj
3315,missing_population
3316,missing_gbauj
3317,missing_gbauj
3318,missing_gbauj
3319,usable
3320,usable
3321,usable
3322,missing_gbauj
3323,missing_gbauj
3324,usable
3325,usable
3326,missing_solar_class
3327,usable
3328,usable
3329,missing_gbauj
3330,missing_gbauj
3331,usable
3332,missing_gbauj
3333,usable
3334,usable
3335,usable
3336,missing_area_sqm
3337,usable
3338,usable
3339,missing_solar_class
3340,usable
3341,missing_ganzwhg
3342,usable
3343,usable
3344,missing_population
3345,missing_gbauj
3346,usable
3347,missing_address
3348,usable
3349,usable
3350,missing_solar_class
3351,usable
3352,usable
3353,usable
3354,missing_ganzwhg
3355,usable
3356,usable
3357,missing_population
3358,usable
3359,missing_gbauj
3360,missing_population
3361,usable
3362,usable
3363,usable
3364,usable
3365,usable
3366,missing_solar_class
3367,missing_population
3368,missing_gbauj
3369,usable
3370,missing_population
3371,missing_gbauj
3372,missing_gbauj
3373,usable
3374,missing_solar_class
3375,missing_gbauj
3376,usable
3377,missing_gbauj
3378,missing_gbauj
3379,usable
3380,usable
3381,usable
3382,missing_area_sqm
3383,usable
3384,missing_gbauj
3385,usable
3386,usable
3387,missing_population
3388,missing_gbauj
